gene_set,AUROC,within_AUROC
random_123,0.8857830149212105,0.7069373837561765
random_124,0.8828652885409265,0.6851658689697998
random_125,0.8874390457154367,0.7049456583730075
random_126,0.8833885601839863,0.6969870774134499
random_127,0.88223776099944,0.6861680000375099
random_128,0.874303134538806,0.6445135110321616
random_129,0.8901799133635697,0.7184398646892838
random_130,0.883836019416831,0.6974705826567705
random_131,0.8901934157198416,0.7048251635504822
random_132,0.8776352283115636,0.6669493164584333
random_133,0.8861381711611805,0.7002613246210536
random_134,0.8789019042749345,0.6810573851653903
random_135,0.8846627620508529,0.6968758106090642
random_136,0.8822696354142456,0.684534664315986
random_137,0.8806431548587454,0.6844415349982637
random_138,0.881418876294068,0.6834790613881323
random_139,0.8886382098974485,0.7097500245497588
random_140,0.8869276163028778,0.7030451647400402
random_141,0.8806102843684771,0.6778376810424597
random_142,0.8852159159577929,0.6884578316917427
random_143,0.8818665568770157,0.6848253009889503
random_144,0.8808544335318844,0.6869705622863003
random_145,0.8754290318367853,0.6488438858663061
random_146,0.8798863588572137,0.6680810789143784
random_147,0.881812215426774,0.690828253419683
random_148,0.8859170424084662,0.6939235082621888
random_149,0.8843825328206865,0.6952080161695513
random_150,0.8759933639239176,0.6482170883750122
random_151,0.8844553570045133,0.6854548842179735
random_152,0.8834416842086623,0.6813090547006627
random_153,0.8821712452935434,0.6874295570750829
random_154,0.8890259046025327,0.7093558939210655
random_155,0.8808388283496358,0.6680726307699831
random_156,0.8787552598318182,0.6713562040226185
random_157,0.8825096896007508,0.6881976361541547
random_158,0.8810561941506022,0.6775584600246473
random_159,0.8793406201787181,0.6633293277225352
random_160,0.880635186255044,0.689353416155184
random_161,0.8752739760897619,0.6518318831653583
random_162,0.8813214822488286,0.6862068347545233
random_163,0.8840534958928489,0.6957003716757668
random_164,0.873636760054275,0.6393787382454147
random_165,0.8788227716131775,0.6847103274754951
random_166,0.8778376529805898,0.664567273323936
random_167,0.8848190352234419,0.6872068689865091
random_168,0.8836628129613766,0.6839663524788625
random_169,0.8845487667479022,0.6911567606680394
random_170,0.8765200664935708,0.663694962890123
random_171,0.8772841670484955,0.6616536064884259
random_172,0.8821047295876469,0.6858299067733994
random_173,0.8839235633824952,0.6852104922560275
random_174,0.8818489595438417,0.6847626940066973
random_175,0.8781803029397507,0.6677679038451256
random_176,0.8803120151049311,0.6742412765814906
random_177,0.8781905957195317,0.6686574259746882
random_178,0.8743412067564905,0.6601195350017869
random_179,0.8758673050403631,0.6665144086587893
random_180,0.8812053841199009,0.6724579981375335
random_181,0.8819310804319869,0.6881088022486718
random_182,0.8838019315009972,0.6919431107207348
random_183,0.8879087506336146,0.7110388891742518
random_184,0.8812174477005045,0.6864618062358584
random_185,0.8828207971702603,0.6912534575134126
random_186,0.8835551261363561,0.695509489971356
random_187,0.8823518669774422,0.6842441622531203
random_188,0.8841417039088215,0.693848924928765
random_189,0.8811351054622565,0.6744332688790672
random_190,0.8840249417295855,0.6846012881874122
random_191,0.878648458407209,0.6651828033787193
random_192,0.8809830379416211,0.682715685057562
random_193,0.8791205981765179,0.6779673413431802
random_194,0.8751768033946252,0.6672127706368619
random_195,0.8789031217005,0.6705322996554576
random_196,0.8856712331192877,0.6839579502437831
random_197,0.8817814477624825,0.6774949928125249
random_198,0.8792720016468447,0.6664652444084586
random_199,0.879895655561532,0.667117271210824
random_200,0.8862508383635144,0.7096098217562397
random_201,0.8801637105360436,0.6818889478915089
random_202,0.872586232466305,0.644044495034479
random_203,0.8834241975505398,0.689938806552348
random_204,0.8840176371761924,0.6966716368567656
random_205,0.8820665466949109,0.672236265221336
random_206,0.8876235410261348,0.6999094769139104
